"NUEVA LICITACION / C. ERRORES","TIPO
ANUNCIO",EXPTE.,OBJETO,"FECHA
ANUNCIO",BOLETIN,Nº,"LINK ANUNCIO",ORGANISMO,LOCALIDAD,PROVINCIA,CCAA,TIPO,SECTOR,PCA.,PCT.,"PLAZO LIMITE OFERTAS","FECHA APERTURA PLICAS O SOBRES","CONTRATO TIPO","PROCEDIMIENTO ADJUDICACION","FORMA ADJUDICACION",CLASIFICACION,"OBJETO LOTES",,,"IMPORTE
S/IVA","IMPORTE
C/IVA","C. FINANC.",L1,L2,L3,UDS.,,"DURACION CONTRATO (MESES)","PRORROGA CONTRATO (MESES)","KEYWORDS
MARCAS/MODELOS",OBSERVACIONES,,
,"CORRECCION ERRORES",15.123.RF932.OB.07,"OBRA DEL PROYECTO DE REFORMA DE LAS INSTALACIONES DE SEGURIDAD PERIMETRAL E INTERFONIA EN EL CENTRO PENITENCIARIO DE MADRID V, SOTO DEL REAL",2015/11/03,INTERNET,,https://contrataciondelestado.es/wps/wcm/connect/e4179caf-ad8b-4738-9b79-fbc0ff939f86/DOC_CD2015-194541.html?MOD=AJPERES,"SOCIEDAD ESTATAL INFRAESTRUCTURAS Y EQUIPAMIENTO PENITENCIARIO",MADRID,MADRID,AGE,AGE,INTERIOR,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=79e0e6e5-d844-4daf-ba5d-60ff91689b72,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=020915ec-11b0-47b7-b6eb-1ffbd73a1b76,2015/12/16,2015/12/28,OBRAS,RESTRINGIDO,CONCURSO,,,,,,,COMPRA,HARDWARE,PERIFERICOS,SAI,,,,,,,,
,"CORRECCION ERRORES",15.123.RF932.OB.07,"OBRA DEL PROYECTO DE REFORMA DE LAS INSTALACIONES DE SEGURIDAD PERIMETRAL E INTERFONIA EN EL CENTRO PENITENCIARIO DE MADRID V, SOTO DEL REAL",2015/11/03,INTERNET,,https://contrataciondelestado.es/wps/wcm/connect/e4179caf-ad8b-4738-9b79-fbc0ff939f86/DOC_CD2015-194541.html?MOD=AJPERES,"SOCIEDAD ESTATAL INFRAESTRUCTURAS Y EQUIPAMIENTO PENITENCIARIO",MADRID,MADRID,AGE,AGE,INTERIOR,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=79e0e6e5-d844-4daf-ba5d-60ff91689b72,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=020915ec-11b0-47b7-b6eb-1ffbd73a1b76,2015/12/16,2015/12/28,OBRAS,RESTRINGIDO,CONCURSO,,,,,,,COMPRA,OTROS,"SUMINISTROS Y SERVICIOS NO TIC",VARIOS,,,,,,,,
,"CORRECCION ERRORES",15.123.RF932.OB.07,"OBRA DEL PROYECTO DE REFORMA DE LAS INSTALACIONES DE SEGURIDAD PERIMETRAL E INTERFONIA EN EL CENTRO PENITENCIARIO DE MADRID V, SOTO DEL REAL",2015/11/03,INTERNET,,https://contrataciondelestado.es/wps/wcm/connect/e4179caf-ad8b-4738-9b79-fbc0ff939f86/DOC_CD2015-194541.html?MOD=AJPERES,"SOCIEDAD ESTATAL INFRAESTRUCTURAS Y EQUIPAMIENTO PENITENCIARIO",MADRID,MADRID,AGE,AGE,INTERIOR,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=79e0e6e5-d844-4daf-ba5d-60ff91689b72,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=020915ec-11b0-47b7-b6eb-1ffbd73a1b76,2015/12/16,2015/12/28,OBRAS,RESTRINGIDO,CONCURSO,,,,,,,COMPRA,SOFTWARE,"APLICACIONES ESPECIFICAS O A MEDIDA","AUTOMATIZACION / CONTROL",,,,,,,,
,"CORRECCION ERRORES",15.123.RF932.OB.07,"OBRA DEL PROYECTO DE REFORMA DE LAS INSTALACIONES DE SEGURIDAD PERIMETRAL E INTERFONIA EN EL CENTRO PENITENCIARIO DE MADRID V, SOTO DEL REAL",2015/11/03,INTERNET,,https://contrataciondelestado.es/wps/wcm/connect/e4179caf-ad8b-4738-9b79-fbc0ff939f86/DOC_CD2015-194541.html?MOD=AJPERES,"SOCIEDAD ESTATAL INFRAESTRUCTURAS Y EQUIPAMIENTO PENITENCIARIO",MADRID,MADRID,AGE,AGE,INTERIOR,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=79e0e6e5-d844-4daf-ba5d-60ff91689b72,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=020915ec-11b0-47b7-b6eb-1ffbd73a1b76,2015/12/16,2015/12/28,OBRAS,RESTRINGIDO,CONCURSO,,,,,,,COMPRA,HARDWARE,SERVIDORES,"SISTEMAS DEPARTAMENTALES (1-2 VIAS)",,,,,,,,
,"CORRECCION ERRORES",15.123.RF932.OB.07,"OBRA DEL PROYECTO DE REFORMA DE LAS INSTALACIONES DE SEGURIDAD PERIMETRAL E INTERFONIA EN EL CENTRO PENITENCIARIO DE MADRID V, SOTO DEL REAL",2015/11/03,INTERNET,,https://contrataciondelestado.es/wps/wcm/connect/e4179caf-ad8b-4738-9b79-fbc0ff939f86/DOC_CD2015-194541.html?MOD=AJPERES,"SOCIEDAD ESTATAL INFRAESTRUCTURAS Y EQUIPAMIENTO PENITENCIARIO",MADRID,MADRID,AGE,AGE,INTERIOR,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=79e0e6e5-d844-4daf-ba5d-60ff91689b72,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=020915ec-11b0-47b7-b6eb-1ffbd73a1b76,2015/12/16,2015/12/28,OBRAS,RESTRINGIDO,CONCURSO,,,,,,,COMPRA,HARDWARE,PERIFERICOS,"MONITORES / DISPLAYS",,,,,,,,
,"CORRECCION ERRORES",15.123.RF932.OB.07,"OBRA DEL PROYECTO DE REFORMA DE LAS INSTALACIONES DE SEGURIDAD PERIMETRAL E INTERFONIA EN EL CENTRO PENITENCIARIO DE MADRID V, SOTO DEL REAL",2015/11/03,INTERNET,,https://contrataciondelestado.es/wps/wcm/connect/e4179caf-ad8b-4738-9b79-fbc0ff939f86/DOC_CD2015-194541.html?MOD=AJPERES,"SOCIEDAD ESTATAL INFRAESTRUCTURAS Y EQUIPAMIENTO PENITENCIARIO",MADRID,MADRID,AGE,AGE,INTERIOR,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=79e0e6e5-d844-4daf-ba5d-60ff91689b72,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=020915ec-11b0-47b7-b6eb-1ffbd73a1b76,2015/12/16,2015/12/28,OBRAS,RESTRINGIDO,CONCURSO,,,,,,,COMPRA,HARDWARE,"ORDENADORES PERSONALES",SOBREMESA,,,,,,,,
,"CORRECCION ERRORES",15.123.RF932.OB.07,"OBRA DEL PROYECTO DE REFORMA DE LAS INSTALACIONES DE SEGURIDAD PERIMETRAL E INTERFONIA EN EL CENTRO PENITENCIARIO DE MADRID V, SOTO DEL REAL",2015/11/03,INTERNET,,https://contrataciondelestado.es/wps/wcm/connect/e4179caf-ad8b-4738-9b79-fbc0ff939f86/DOC_CD2015-194541.html?MOD=AJPERES,"SOCIEDAD ESTATAL INFRAESTRUCTURAS Y EQUIPAMIENTO PENITENCIARIO",MADRID,MADRID,AGE,AGE,INTERIOR,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=79e0e6e5-d844-4daf-ba5d-60ff91689b72,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=020915ec-11b0-47b7-b6eb-1ffbd73a1b76,2015/12/16,2015/12/28,OBRAS,RESTRINGIDO,CONCURSO,,,,,,,COMPRA,SOFTWARE,"SW INFRAESTRUCTURA","S.O. CLIENTE",,,,,,"LUIS M. GONZALEZ-GAGGERO PRIETO-CARREÑO / VICENTE DOMINGUEZ",,
,LICITACION,"SU. 39/2015 PA","ADQUISICION DE LICENCIAS DE USO DE SOFTWARE MATLAB (50 COMPONENTES)",2015/11/04,"BO ESTADO",264,https://www.boe.es/boe/dias/2015/11/04/pdfs/BOE-B-2015-33113.pdf,"UNIVERSIDAD DE MALAGA",MALAGA,MALAGA,ANDALUCIA,CCAA,"EDUCACION, CULTURA Y DEPORTES",http://perfcont.sci.uma.es:8080/download.html?hash=M7HY1sC0x9u/3HXf5o62SlQXJBc=,http://perfcont.sci.uma.es:8080/download.html?hash=isRe1I3IOPrfxuayZMzorYHTLTs=,2016/01/11,,SUMINISTRO,ABIERTO,CONCURSO,,,,,"162046,2",,COMPRA,SOFTWARE,"APLICACIONES ESPECIFICAS O A MEDIDA","CIENTIFICAS / INGENIERIA / TECNICAS",,,,,,,,
,LICITACION,2015034SUMAP,"SUMINISTRO Y MONTAJE DEL EQUIPAMIENTO NECESARIO PARA LA AUTOMATIZACION DEL ACCESO Y LA COLOCACION DE DISPOSITIVOS DE CIERRE CONTROLADO DE PUERTAS DE LAS AULAS DE LOS CAMPUS DE ALCORCON, ARANJUEZ, FUENLABRADA, MADRID, MOSTOLES Y EL EDIFICIO DE MANUEL BECERRA DE LA UNIVERSIDAD REY JUAN CARLOS",2015/11/04,"DO UNION EUROPEA",213-388365,http://ted.europa.eu/udl?uri=TED:NOTICE:388365-2015:TEXT:ES:HTML&src=0,"UNIVERSIDAD REY JUAN CARLOS",MADRID,MADRID,MADRID,CCAA,"EDUCACION, CULTURA Y DEPORTES",https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=62edc1c9-1d00-4ae0-a228-ca98b57d79cc,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=c9127f0a-fb55-4db6-b389-bd7a80fe53b1,2015/12/10,2015/12/17,SUMINISTRO,ABIERTO,CONCURSO,,,,,223161,,COMPRA,HARDWARE,"SISTEMAS VARIOS","SEGURIDAD / CONTROL DE ACCESOS",,,,,,,,
,LICITACION,2015034SUMAP,"SUMINISTRO Y MONTAJE DEL EQUIPAMIENTO NECESARIO PARA LA AUTOMATIZACION DEL ACCESO Y LA COLOCACION DE DISPOSITIVOS DE CIERRE CONTROLADO DE PUERTAS DE LAS AULAS DE LOS CAMPUS DE ALCORCON, ARANJUEZ, FUENLABRADA, MADRID, MOSTOLES Y EL EDIFICIO DE MANUEL BECERRA DE LA UNIVERSIDAD REY JUAN CARLOS",2015/11/04,"DO UNION EUROPEA",213-388365,http://ted.europa.eu/udl?uri=TED:NOTICE:388365-2015:TEXT:ES:HTML&src=0,"UNIVERSIDAD REY JUAN CARLOS",MADRID,MADRID,MADRID,CCAA,"EDUCACION, CULTURA Y DEPORTES",https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=62edc1c9-1d00-4ae0-a228-ca98b57d79cc,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=c9127f0a-fb55-4db6-b389-bd7a80fe53b1,2015/12/10,2015/12/17,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,SERVICIOS,INTEGRACION,"SISTEMAS INTG",,,,,,,,
,LICITACION,2015034SUMAP,"SUMINISTRO Y MONTAJE DEL EQUIPAMIENTO NECESARIO PARA LA AUTOMATIZACION DEL ACCESO Y LA COLOCACION DE DISPOSITIVOS DE CIERRE CONTROLADO DE PUERTAS DE LAS AULAS DE LOS CAMPUS DE ALCORCON, ARANJUEZ, FUENLABRADA, MADRID, MOSTOLES Y EL EDIFICIO DE MANUEL BECERRA DE LA UNIVERSIDAD REY JUAN CARLOS",2015/11/04,"DO UNION EUROPEA",213-388365,http://ted.europa.eu/udl?uri=TED:NOTICE:388365-2015:TEXT:ES:HTML&src=0,"UNIVERSIDAD REY JUAN CARLOS",MADRID,MADRID,MADRID,CCAA,"EDUCACION, CULTURA Y DEPORTES",https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=62edc1c9-1d00-4ae0-a228-ca98b57d79cc,https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=c9127f0a-fb55-4db6-b389-bd7a80fe53b1,2015/12/10,2015/12/17,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,SOFTWARE,"APLICACIONES ESPECIFICAS O A MEDIDA","AUTOMATIZACION / CONTROL",,,,,,"JOSE MANUEL DE LEON Y CEANO-VIVAS",,
,LICITACION,"SE. 03/2015","SERVICIO DE MANTENIMIENTO DE SALA DE CONTROL DE TRAFICO Y SEGURIDAD, CENTRALIZACION Y MANTENIMIENTO DE LA RED SEMAFORICA, CONTROL DE ACCESOS A ZONA PEATONAL Y SISTEMA DE AYUDA A LA EXPLOTACION DEL TRANSPORTE URBANO COLECTIVO DE VIAJEROS",2015/11/05,"DO UNION EUROPEA",214-391343,http://ted.europa.eu/udl?uri=TED:NOTICE:391343-2015:TEXT:ES:HTML&src=0,"AYUNTAMIENTO DE CIUDAD REAL","CIUDAD REAL","CIUDAD REAL","CASTILLA LA MANCHA",EELL,"OTROS (SECTOR PUBLICO)",http://www.ciudadreal.es/images/NUEVAS/perfilcontratante/PLIEGO.pdf,http://www.ciudadreal.es/ayuntamiento/perfil-contratante/licitaciones-en-curso.html,2015/12/17,2015/12/21,SERVICIOS,ABIERTO,CONCURSO,"P - 1, V - 3",,,,"478864,4",,COMPRA,SERVICIOS,"MANTENIMIENTO O GESTION","SISTEMAS DE SEGURIDAD VIAL",,,48,24,,,,
,LICITACION,"SE. 03/2015","SERVICIO DE MANTENIMIENTO DE SALA DE CONTROL DE TRAFICO Y SEGURIDAD, CENTRALIZACION Y MANTENIMIENTO DE LA RED SEMAFORICA, CONTROL DE ACCESOS A ZONA PEATONAL Y SISTEMA DE AYUDA A LA EXPLOTACION DEL TRANSPORTE URBANO COLECTIVO DE VIAJEROS",2015/11/05,"DO UNION EUROPEA",214-391343,http://ted.europa.eu/udl?uri=TED:NOTICE:391343-2015:TEXT:ES:HTML&src=0,"AYUNTAMIENTO DE CIUDAD REAL","CIUDAD REAL","CIUDAD REAL","CASTILLA LA MANCHA",EELL,"OTROS (SECTOR PUBLICO)",http://www.ciudadreal.es/images/NUEVAS/perfilcontratante/PLIEGO.pdf,http://www.ciudadreal.es/ayuntamiento/perfil-contratante/licitaciones-en-curso.html,2015/12/17,2015/12/21,SERVICIOS,ABIERTO,CONCURSO,,,,,,,COMPRA,SERVICIOS,"MANTENIMIENTO O GESTION","SISTEMAS DE COMUNICACIONES",,,48,24,,,,
,LICITACION,"SE. 03/2015","SERVICIO DE MANTENIMIENTO DE SALA DE CONTROL DE TRAFICO Y SEGURIDAD, CENTRALIZACION Y MANTENIMIENTO DE LA RED SEMAFORICA, CONTROL DE ACCESOS A ZONA PEATONAL Y SISTEMA DE AYUDA A LA EXPLOTACION DEL TRANSPORTE URBANO COLECTIVO DE VIAJEROS",2015/11/05,"DO UNION EUROPEA",214-391343,http://ted.europa.eu/udl?uri=TED:NOTICE:391343-2015:TEXT:ES:HTML&src=0,"AYUNTAMIENTO DE CIUDAD REAL","CIUDAD REAL","CIUDAD REAL","CASTILLA LA MANCHA",EELL,"OTROS (SECTOR PUBLICO)",http://www.ciudadreal.es/images/NUEVAS/perfilcontratante/PLIEGO.pdf,http://www.ciudadreal.es/ayuntamiento/perfil-contratante/licitaciones-en-curso.html,2015/12/17,2015/12/21,SERVICIOS,ABIERTO,CONCURSO,,,,,,,COMPRA,SERVICIOS,"MANTENIMIENTO O GESTION","SISTEMAS INTELIGENTES DE TRANSPORTE",,,48,24,,,,
,LICITACION,"SE. 03/2015","SERVICIO DE MANTENIMIENTO DE SALA DE CONTROL DE TRAFICO Y SEGURIDAD, CENTRALIZACION Y MANTENIMIENTO DE LA RED SEMAFORICA, CONTROL DE ACCESOS A ZONA PEATONAL Y SISTEMA DE AYUDA A LA EXPLOTACION DEL TRANSPORTE URBANO COLECTIVO DE VIAJEROS",2015/11/05,"DO UNION EUROPEA",214-391343,http://ted.europa.eu/udl?uri=TED:NOTICE:391343-2015:TEXT:ES:HTML&src=0,"AYUNTAMIENTO DE CIUDAD REAL","CIUDAD REAL","CIUDAD REAL","CASTILLA LA MANCHA",EELL,"OTROS (SECTOR PUBLICO)",http://www.ciudadreal.es/images/NUEVAS/perfilcontratante/PLIEGO.pdf,http://www.ciudadreal.es/ayuntamiento/perfil-contratante/licitaciones-en-curso.html,2015/12/17,2015/12/21,SERVICIOS,ABIERTO,CONCURSO,,,,,,,COMPRA,SERVICIOS,"MANTENIMIENTO O GESTION","ACTUALIZACION / SOPORTE LICENCIAS SOFTWARE",,,48,24,,,,
,LICITACION,"SE. 03/2015","SERVICIO DE MANTENIMIENTO DE SALA DE CONTROL DE TRAFICO Y SEGURIDAD, CENTRALIZACION Y MANTENIMIENTO DE LA RED SEMAFORICA, CONTROL DE ACCESOS A ZONA PEATONAL Y SISTEMA DE AYUDA A LA EXPLOTACION DEL TRANSPORTE URBANO COLECTIVO DE VIAJEROS",2015/11/05,"DO UNION EUROPEA",214-391343,http://ted.europa.eu/udl?uri=TED:NOTICE:391343-2015:TEXT:ES:HTML&src=0,"AYUNTAMIENTO DE CIUDAD REAL","CIUDAD REAL","CIUDAD REAL","CASTILLA LA MANCHA",EELL,"OTROS (SECTOR PUBLICO)",http://www.ciudadreal.es/images/NUEVAS/perfilcontratante/PLIEGO.pdf,http://www.ciudadreal.es/ayuntamiento/perfil-contratante/licitaciones-en-curso.html,2015/12/17,2015/12/21,SERVICIOS,ABIERTO,CONCURSO,,,,,,,COMPRA,OTROS,"SUMINISTROS Y SERVICIOS NO TIC",VARIOS,,,48,24,,"SANTIAGO SANCHEZ CRESPO",,
,LICITACION,205.1215.065,"CONTRATO DE EJECUCION DEL PROYECTO DE MUSEOGRAFIA DEL FUTURO PARQUE DE LA PREVENCION - MUSEO DE LOS BOMBEROS",2015/11/05,"DO UNION EUROPEA",214-390899,http://ted.europa.eu/udl?uri=TED:NOTICE:390899-2015:TEXT:ES:HTML&src=0,"BARCELONA INFRAESTRUCTURAS MUNICIPALES",BARCELONA,BARCELONA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",http://www.bimsa.es/perfilcontractant/,,2015/12/14,2015/12/21,SUMINISTRO,ABIERTO,CONCURSO,,,,,"320845,43",,COMPRA,HARDWARE,PERIFERICOS,"CARTELERIA DIGITAL",14,,,,"SAMSUNG UD55E-B",,,
,LICITACION,205.1215.065,"CONTRATO DE EJECUCION DEL PROYECTO DE MUSEOGRAFIA DEL FUTURO PARQUE DE LA PREVENCION - MUSEO DE LOS BOMBEROS",2015/11/05,"DO UNION EUROPEA",214-390899,http://ted.europa.eu/udl?uri=TED:NOTICE:390899-2015:TEXT:ES:HTML&src=0,"BARCELONA INFRAESTRUCTURAS MUNICIPALES",BARCELONA,BARCELONA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",http://www.bimsa.es/perfilcontractant/,,2015/12/14,2015/12/21,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,OTROS,"SUMINISTROS Y SERVICIOS NO TIC",VARIOS,,,,,,,,
,LICITACION,205.1215.065,"CONTRATO DE EJECUCION DEL PROYECTO DE MUSEOGRAFIA DEL FUTURO PARQUE DE LA PREVENCION - MUSEO DE LOS BOMBEROS",2015/11/05,"DO UNION EUROPEA",214-390899,http://ted.europa.eu/udl?uri=TED:NOTICE:390899-2015:TEXT:ES:HTML&src=0,"BARCELONA INFRAESTRUCTURAS MUNICIPALES",BARCELONA,BARCELONA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",http://www.bimsa.es/perfilcontractant/,,2015/12/14,2015/12/21,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,HARDWARE,PERIFERICOS,"MONITORES / DISPLAYS",50,,,,"SAMSUNG DM32E",,,
,LICITACION,205.1215.065,"CONTRATO DE EJECUCION DEL PROYECTO DE MUSEOGRAFIA DEL FUTURO PARQUE DE LA PREVENCION - MUSEO DE LOS BOMBEROS",2015/11/05,"DO UNION EUROPEA",214-390899,http://ted.europa.eu/udl?uri=TED:NOTICE:390899-2015:TEXT:ES:HTML&src=0,"BARCELONA INFRAESTRUCTURAS MUNICIPALES",BARCELONA,BARCELONA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",http://www.bimsa.es/perfilcontractant/,,2015/12/14,2015/12/21,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,HARDWARE,PERIFERICOS,AUDIOVISUALES,,,,,"BRIGHTSIGN, JBL",,,
,LICITACION,205.1215.065,"CONTRATO DE EJECUCION DEL PROYECTO DE MUSEOGRAFIA DEL FUTURO PARQUE DE LA PREVENCION - MUSEO DE LOS BOMBEROS",2015/11/05,"DO UNION EUROPEA",214-390899,http://ted.europa.eu/udl?uri=TED:NOTICE:390899-2015:TEXT:ES:HTML&src=0,"BARCELONA INFRAESTRUCTURAS MUNICIPALES",BARCELONA,BARCELONA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",http://www.bimsa.es/perfilcontractant/,,2015/12/14,2015/12/21,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,HARDWARE,NETWORKING,"ELECTRONICA DE RED",,,,,CRESTON,,,
,LICITACION,205.1215.065,"CONTRATO DE EJECUCION DEL PROYECTO DE MUSEOGRAFIA DEL FUTURO PARQUE DE LA PREVENCION - MUSEO DE LOS BOMBEROS",2015/11/05,"DO UNION EUROPEA",214-390899,http://ted.europa.eu/udl?uri=TED:NOTICE:390899-2015:TEXT:ES:HTML&src=0,"BARCELONA INFRAESTRUCTURAS MUNICIPALES",BARCELONA,BARCELONA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",http://www.bimsa.es/perfilcontractant/,,2015/12/14,2015/12/21,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,HARDWARE,"SISTEMAS VARIOS","MANDO Y CONTROL",,,,,,,,
,LICITACION,205.1215.065,"CONTRATO DE EJECUCION DEL PROYECTO DE MUSEOGRAFIA DEL FUTURO PARQUE DE LA PREVENCION - MUSEO DE LOS BOMBEROS",2015/11/05,"DO UNION EUROPEA",214-390899,http://ted.europa.eu/udl?uri=TED:NOTICE:390899-2015:TEXT:ES:HTML&src=0,"BARCELONA INFRAESTRUCTURAS MUNICIPALES",BARCELONA,BARCELONA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",http://www.bimsa.es/perfilcontractant/,,2015/12/14,2015/12/21,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,HARDWARE,"ORDENADORES PERSONALES","MINI / MICRO PC",13,,,,"SHUTTLE SLIM-PC",,,
,LICITACION,205.1215.065,"CONTRATO DE EJECUCION DEL PROYECTO DE MUSEOGRAFIA DEL FUTURO PARQUE DE LA PREVENCION - MUSEO DE LOS BOMBEROS",2015/11/05,"DO UNION EUROPEA",214-390899,http://ted.europa.eu/udl?uri=TED:NOTICE:390899-2015:TEXT:ES:HTML&src=0,"BARCELONA INFRAESTRUCTURAS MUNICIPALES",BARCELONA,BARCELONA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",http://www.bimsa.es/perfilcontractant/,,2015/12/14,2015/12/21,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,HARDWARE,"ORDENADORES PERSONALES","COMPACTOS / ALL IN ONE",,,,,,,,
,LICITACION,205.1215.065,"CONTRATO DE EJECUCION DEL PROYECTO DE MUSEOGRAFIA DEL FUTURO PARQUE DE LA PREVENCION - MUSEO DE LOS BOMBEROS",2015/11/05,"DO UNION EUROPEA",214-390899,http://ted.europa.eu/udl?uri=TED:NOTICE:390899-2015:TEXT:ES:HTML&src=0,"BARCELONA INFRAESTRUCTURAS MUNICIPALES",BARCELONA,BARCELONA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",http://www.bimsa.es/perfilcontractant/,,2015/12/14,2015/12/21,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,HARDWARE,"OTROS HW","OTROS HW",,,,,"(33) TARJETA SD SANDISK EXTREME 8GB",,,
,LICITACION,205.1215.065,"CONTRATO DE EJECUCION DEL PROYECTO DE MUSEOGRAFIA DEL FUTURO PARQUE DE LA PREVENCION - MUSEO DE LOS BOMBEROS",2015/11/05,"DO UNION EUROPEA",214-390899,http://ted.europa.eu/udl?uri=TED:NOTICE:390899-2015:TEXT:ES:HTML&src=0,"BARCELONA INFRAESTRUCTURAS MUNICIPALES",BARCELONA,BARCELONA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",http://www.bimsa.es/perfilcontractant/,,2015/12/14,2015/12/21,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,HARDWARE,"ORDENADORES PERSONALES","TABLET PC",,,,,,,,
,LICITACION,205.1215.065,"CONTRATO DE EJECUCION DEL PROYECTO DE MUSEOGRAFIA DEL FUTURO PARQUE DE LA PREVENCION - MUSEO DE LOS BOMBEROS",2015/11/05,"DO UNION EUROPEA",214-390899,http://ted.europa.eu/udl?uri=TED:NOTICE:390899-2015:TEXT:ES:HTML&src=0,"BARCELONA INFRAESTRUCTURAS MUNICIPALES",BARCELONA,BARCELONA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",http://www.bimsa.es/perfilcontractant/,,2015/12/14,2015/12/21,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,SOFTWARE,"APLICACIONES ESPECIFICAS O A MEDIDA","AUTOMATIZACION / CONTROL",,,,,CRESTRON-APP,,,
